time,X,Y,Z,dE,dN,dU,d3,n_sat
2004-05-03 12:05:20,-1049855899.2531171,197164243.2293397,-2399332574.779246,-529463084.00279933,927648837.25321,-2406186487.3900948,2632602692.142829,5
2004-05-03 12:05:30,-988695880.7499027,193404179.0498628,-2256382244.4861865,-492720542.23080164,878611386.564167,-2263236157.0970354,2477290738.7159424,5
2004-05-03 12:05:40,-924752535.9526093,188121001.5639601,-2107517230.6179495,-455336075.01442283,826466732.7714665,-2114371143.2287982,2315371143.662747,5
2004-05-03 12:05:50,-847790375.2602397,179114328.6991974,-1929439864.8765965,-412357750.47344226,761990706.5742736,-1936293777.487445,2121297325.698988,5
2004-05-03 12:06:00,-761696908.0460386,166934574.16270182,-1731096997.6319506,-365883742.8789591,688501944.6059296,-1737950910.2427993,1904830493.0998552,5
2004-05-03 12:06:10,-653042911.6947037,148368002.4708594,-1482046630.2146795,-309665988.5739013,593686478.5236475,-1488900542.8255281,1632538356.574636,5
2004-05-03 12:06:20,-491511002.63771415,115883215.25629428,-1113676372.7062051,-229809494.93447563,449565836.4643384,-1120530285.3170538,1229028057.2837372,5
2004-05-03 12:06:30,361888461.8414073,190353443.38813272,1013398839.6201265,379601882.52481455,-152475884.57701093,1006544927.0092777,1086498584.7584143,5
2004-05-03 12:06:40,617624398.8220865,237877187.7777335,1719210297.624984,581430009.9883739,-316563613.27342296,1712356385.0141354,1835875204.6537595,6
2004-05-03 12:06:50,559822990.7874235,221544853.25419226,1556106611.2556632,531552618.86107165,-283097305.19929314,1549252698.6448145,1662190180.180176,6
2004-05-03 12:07:00,493772008.4623361,200568784.02376652,1370500620.1277702,472794340.89459485,-246352339.32799464,1363646707.5169215,1464157200.1653614,6
2004-05-03 12:07:10,405312961.2812563,168730351.72903112,1123212658.278078,391247607.79704934,-199567522.1295849,1116358745.6672294,1199649421.9244077,6
2004-05-03 12:07:20,269215306.0693948,114425769.68078028,744611198.4358404,261731163.21216866,-131032494.82461134,737757285.8249916,793699268.7940534,6
2004-05-03 12:07:30,-1353280461.6272159,704327117.5479813,-2591804531.092394,-339517294.93110424,1487292691.2827086,-2598658443.703243,3013359794.337619,6
2004-05-03 12:07:40,-712081758.6800125,438402672.09846544,-1384613489.1762922,-126900734.43188164,826500904.4464245,-1391467401.7871408,1623388145.7268207,6
2004-05-03 12:07:50,298107545.1344166,177679556.7429224,859201344.877042,328639769.62305385,-112084105.86812115,852347432.2661933,920360304.5856134,6
2004-05-03 12:08:00,806753177.1066079,1183511878.096935,2851194499.4186525,1424461066.3516295,151724012.35589147,2844340586.8078036,3184710799.9375944,6
2004-05-03 12:08:10,2551154846.3384666,890214880.5122423,6803008312.738756,2330661681.3511577,-1367407567.786384,6796154400.127908,7313651752.697554,6
2004-05-03 12:08:20,159607094.24865794,541209622.5505741,674770260.5028169,515946843.1949473,228874166.9917808,667916347.8919681,874469426.0523678,6
2004-05-03 12:08:30,579193103.474531,286887941.8144355,1655786447.8429332,593886631.3235171,-255540248.4182301,1648932535.2320845,1771152352.332615,5
2004-05-03 12:08:40,576348097.9145237,291386305.8880439,1651321524.2023716,595471828.8977989,-250459255.93391225,1644467611.591523,1766802270.61983,5
2004-05-03 12:08:50,569040941.4748504,293522965.7011078,1633961557.5591207,592367749.4226358,-243507670.43113,1627107644.948272,1748620834.933619,5
2004-05-03 12:09:00,562638044.5787802,296000954.0375362,1619081704.7961257,590109358.0030825,-237024061.63253102,1612227792.185277,1733115089.6839497,5
2004-05-03 12:09:10,554837522.803332,297602829.3488866,1600053953.6939344,586278279.5422499,-230042873.88908085,1593200041.0830858,1713163248.437613,5
2004-05-03 12:09:20,548083542.4732661,299629521.51584136,1583924323.925608,583448647.8290335,-223584010.5365959,1577070411.3147593,1696335231.2163007,5
2004-05-03 12:09:30,540030174.4530535,300795362.7493403,1563908360.8918464,579121577.4363114,-216692538.7005411,1557054448.2809978,1675337581.7107575,5
2004-05-03 12:09:40,347881584.9930072,653567091.315547,-3663552048.7575316,723488190.5501404,158177110.54452223,-3670405961.3683805,3744373790.2904778,6
2004-05-03 12:09:50,-1331334300.1385531,1335359314.5140083,-4000952524.341156,155525979.55972898,1879230727.193043,-4007806436.952005,4429244731.601363,6
2004-05-03 12:10:00,-39712889588.80307,-19982214828.248478,-16419067613.546837,-40944073303.71364,17319622317.542747,-16425921526.157684,47394064542.996216,4
2004-05-03 12:10:10,-3917463156.2922573,-2992659514.8007693,10040139696.620815,-4817109952.797417,1046943918.595973,10033285784.009966,11178884715.822124,4
2004-05-03 12:10:20,-10138907226.153416,-5453989348.607939,1254088605.3869143,-10721628663.280659,4193556329.2295265,1247234692.7760663,11579932221.674126,4
2004-05-03 12:10:30,-18298218401.00497,-7270844028.790818,8305602941.115391,-17390048436.220146,9234141365.594809,8298749028.504543,21367086530.736404,4
2004-05-03 12:10:40,-5767028909.351129,-8280098607.683931,22865967919.527554,-10043797255.328218,-967912274.1385374,22859114006.916706,24987072870.942333,4
2004-05-03 12:10:50,-10370783334.786495,-4766738195.390811,5341331868.42967,-10348124862.124178,4815308360.086484,5334477955.818823,12598711752.633612,4
2004-05-03 12:11:00,-19046109365.36355,-11524320711.680283,12039167380.56594,-21115430562.588295,7049437083.7776375,12032313467.955093,25304792795.689133,4
2004-05-03 12:11:10,-8003528157.238144,-5440761931.230409,5178947143.311884,-9328664636.11937,2575016879.1182437,5172093230.701036,10972932343.17935,4
2004-05-03 12:11:20,-20599071167.896088,-4653211492.103992,-1989139359.6180649,-16885524591.98981,12682529284.990633,-1995993272.2289126,21212059752.747276,4
2004-05-03 12:11:30,-6778945338.622248,-1999403594.9911098,2614319554.66271,-5913387765.260666,3870560847.27623,2607465642.051862,7533144974.6625185,4
2004-05-03 12:11:40,-12796335576.160576,-4993693151.480224,5758620188.924219,-12091861936.80975,6516541219.543229,5751766276.313372,14891650340.449514,4
2004-05-03 12:11:50,-14831242166.841827,-6869634023.34128,-7226945552.90397,-14839100557.935009,6852218067.292063,-7233799465.514817,17873993748.390797,4
2004-05-03 12:12:00,-6362904733.416402,-1936063890.242078,-3048868140.886542,-5595693947.7421665,3594567474.732136,-3055722053.4973903,7319162749.620395,4
2004-05-03 12:12:10,-1757461865.449099,-803000813.5968757,2123454361.2478426,-1749814044.1876543,819113689.6362422,2116600448.636994,2865797251.194888,4
2004-05-03 12:12:20,-3570739532.7790666,-1658491740.8678193,608866217.8819947,-3575966949.913304,1646764697.2416666,602012305.2711462,3982686582.026205,4
2004-05-03 12:12:30,-3906622934.598908,-1071584291.8071558,4882556855.573626,-3346278333.9827933,2282784471.3783603,4875702942.962777,6338861318.822547,4
2004-05-03 12:12:40,2505167171.621049,2937969649.199594,-4073782025.457735,3861217848.4088306,-6227095.406095743,-4080635938.068584,5617884985.352138,4
2004-05-03 12:12:50,9683366779.113537,6747490718.66729,1996119347.0366516,11412625637.034056,-3008766153.2059975,1989265434.4258022,11969038167.888273,4
2004-05-03 12:42:20,15200075.066816151,3249467.9593273657,20294734.40907966,12515714.226751342,-9477702.106472036,13440821.798230898,20667017.937683444,4
2004-05-03 12:42:30,10400971.056355776,3570897.5342598525,9462311.719361503,9652705.271792877,-5612744.668325301,2608399.10851274,11466532.504868338,4
2004-05-03 12:42:40,10737524.048248291,3780330.30293416,9054596.829205478,10030241.677645262,-5733559.6640934255,2200684.218356715,11761057.16177825,4
2004-05-03 12:42:50,11163677.77072434,3987467.3432605495,8818398.5712683,10464054.798674587,-5924134.91085482,1964485.9604195368,12184047.864333058,4
2004-05-03 12:43:00,11610288.950940834,4199701.063393945,8595566.22868938,10914999.842374166,-6126997.58809934,1741653.6178406172,12637669.022732813,4
2004-05-03 12:43:10,12066103.95973667,4418462.6493894085,8359314.052052293,11376879.41502273,-6332645.865798859,1505401.4412035302,13107327.049584327,4
2004-05-03 12:43:20,12535733.903609775,4643583.691405558,8118601.498035302,11852551.374412324,-6544702.355421689,1264688.8871865396,13598365.379174028,4
2004-05-03 12:43:30,13011874.250769489,4876086.115540362,7855595.295556119,12338063.941509608,-6756939.380025171,1001682.6847073559,14102745.116145192,4
2004-05-03 12:43:40,13502000.669095317,5115557.126034358,7585501.266618315,12837943.866298063,-6975320.541303815,731588.6557695522,14628845.522781545,4
2004-05-03 12:43:50,14012242.544297125,5361759.1477936385,7320343.78504938,13355979.551644895,-7204670.133488,466431.1742006169,15182457.625713853,4
2004-05-03 12:44:00,14536792.597909257,5615619.846211674,7045362.274348737,13889117.024985127,-7439962.393169818,191449.6634999738,15757451.098422203,4
2004-05-03 12:44:10,15080139.692277899,5877097.437521999,6768711.536973818,14440231.463932682,-7684644.780970443,-85201.07387494478,16357912.744743356,4
2004-05-03 12:44:20,15630579.083313055,6147675.205332051,6462500.236326835,15002873.026905466,-7928837.989827219,-391412.3745219279,16973681.821493644,4
2004-05-03 12:44:30,16215610.837512273,6425275.293693716,6185482.13793194,15593267.657427331,-8194842.017486138,-668430.4729168229,17628165.849709075,4
2004-05-03 12:44:40,16801419.26139783,6713390.60891561,5860868.210295262,16192177.604871668,-8454628.120295582,-993044.4005535013,18293536.821010612,4
2004-05-03 12:44:50,17407444.705804847,7010746.672966484,5529259.440840423,16811221.44358606,-8723834.720969308,-1324653.17000834,18986236.190590553,4
2004-05-03 12:45:00,18039894.716945387,7317292.857666315,5201896.560518802,17454380.642563276,-9007224.602081306,-1652016.050329961,19710775.116123013,4
2004-05-03 12:45:10,18690279.69599652,7634294.754190726,4857602.675686558,18117121.63253743,-9297509.296103392,-1996309.9351622055,20461159.026714787,4
2004-05-03 12:45:20,19360316.037396915,7962189.423154194,4497315.253574791,18800888.990753487,-9595713.609570052,-2356597.3572739717,21239225.447831996,4
2004-05-03 12:45:30,20058958.634204637,8300791.596369574,4137789.286158665,19511340.793164887,-9908780.928577978,-2716123.3246900984,22051160.625973783,4
2004-05-03 12:47:30,-13010263859.651081,-3249294719.482437,-7899557238.688156,-10901215141.068884,7809232755.767374,-7906411151.299004,15567014648.897997,4
2004-05-03 12:47:40,-16133916150.31034,-1983770099.060216,-19134845168.404182,-11959814021.479921,11008939712.385141,-19141699081.01503,25112517769.57958,4
2004-05-03 12:47:50,-36761715667.22385,-10120117356.698847,-18276577827.721195,-31518201919.69282,21457658410.38346,-18283431740.33204,42286073746.69123,4
2004-05-03 12:48:00,-3767901554.8678894,509257955.43293095,-8978475732.251705,-2051879108.5599613,3200845731.3595967,-8985329644.862555,9756626983.694397,4
2004-05-03 12:48:10,-5167734190.88568,-489603339.1263473,-6959047507.565351,-3719527027.977133,3620614371.7946954,-6965901420.176199,8687203942.392021,4
2004-05-03 12:48:20,-12039430306.752771,-1156413723.0034132,-16138121947.509087,-8677774020.102098,8424844836.911131,-16144975860.119936,20172803919.977077,4
2004-05-03 12:48:30,4075316126.009388,6601629504.077651,-23464418202.29073,7669673761.035496,1169967970.3848195,-23471272114.901577,24720302088.449467,4
2004-05-03 12:48:40,-10580917084.843891,775283788.4796095,-22850972757.86159,-6261326240.92411,8564473719.519625,-22857826670.47244,25199893977.65372,4
2004-05-03 12:48:50,2277644164.9441843,12630195903.505266,-54638366635.647575,11099107254.663885,6443887122.655492,-54645220548.25842,56132111949.11396,4
2004-05-03 12:49:00,-5157885892.346846,-167219396.8023057,-8565494093.686855,-3467500681.0681195,3821888105.093899,-8572348006.297704,10005775332.38391,4
2004-05-03 12:49:10,-15440722691.710567,-3485983150.5979633,-12232116567.17951,-12655546420.373634,9507900854.66511,-12238970479.79036,20008883833.576355,4
2004-05-03 12:49:20,-29668023548.39391,-9101175017.177277,-11539548840.233633,-26147873133.67469,16712315419.820545,-11546402752.84448,33110907155.153767,4
2004-05-03 12:49:30,1195782419.9118338,2751467985.235793,-10748263136.660172,2871142338.256676,870711775.2495615,-10755117049.27102,11165757478.362516,4
2004-05-03 12:49:40,-9672612219.230913,-2273681752.7024245,-7034780299.490902,-7996337957.01713,5897838584.14178,-7041634212.101749,12178281203.210339,4
2004-05-03 12:49:50,-7424848258.642908,1708582971.120902,-22707879344.35421,-3506285290.6480556,6764038449.275632,-22714733256.965057,23958408954.222492,4
2004-05-03 12:50:00,-10623258448.029766,-4272755085.0219846,128330160.36314583,-10135226537.306229,5327594705.235926,121476247.7522977,11450800792.282705,4
2004-05-03 12:50:10,-4882129536.16976,-830288777.4933417,-5161885670.205458,-3794161447.1121182,3182360689.3331623,-5168739582.816306,7158138690.940337,4
2004-05-03 12:50:20,-15857729367.162994,-4315836555.26752,-10455508064.32389,-13557930199.202448,9288231201.958668,-10462361976.93474,19482036040.5142,4
2004-05-03 12:50:30,-4436187795.03909,-1564354802.3638072,-888805422.8724546,-4064706748.296739,2367178375.1489654,-895659335.4833032,4788275269.307346,4
2004-05-03 12:50:40,-36948213571.69751,-15749234471.713161,4808155672.602554,-35928226041.14941,17954313121.79268,4801301759.991708,40450553577.544556,4
2004-05-03 12:50:50,-4077152163.5949783,-639166231.6915784,-4645852546.460008,-3127222366.7030964,2692760177.799204,-4652706459.070856,6219176352.237407,4
2004-05-03 12:51:00,-8012947536.425989,-859511303.5556517,-12101494850.220396,-5843965930.693165,5549041252.030401,-12108348762.831245,14544961546.122921,4
2004-05-03 12:51:10,2632903750.4255285,3731838543.1085916,-12244678752.546965,4548849173.034934,410555360.6473203,-12251532665.157814,13075191667.757906,4
2004-05-03 12:51:20,-20348167548.799362,-7422124906.823177,-3266250635.2890034,-18832880798.146233,10698181046.744194,-3273104547.8998513,21905289092.99269,4
2004-05-03 12:51:30,-5195346453.304363,-1301675905.2825346,-3711347492.0454874,-4356187952.9593725,3115750869.1128993,-3718201404.656336,6519915539.750074,4
2004-05-03 12:51:40,-6687179778.986032,-1116764496.2539172,-8421495052.06806,-5181410818.607426,4372240472.259296,-8428348964.678908,10816680224.951105,4
2004-05-03 12:51:50,761495205.9063625,3518752568.4562607,-14647710429.340973,3174546898.5582147,1698526179.9832978,-14654564341.951822,15090361004.549894,4
2004-05-03 12:52:00,-4508894595.737179,-1429957231.4958127,-2463626694.8313456,-4009384536.7001276,2509615866.0950956,-2470480607.442194,5336348057.448491,4
2004-05-03 12:52:10,-3178365481.738148,-646686059.8295419,-3113016273.312583,-2550892317.274437,2003037246.8885415,-3119870185.923432,4500311078.55518,4
2004-05-03 12:52:20,-1093735596.0591154,1476784798.4012804,-10367404405.221037,417159103.92549974,1789774481.4212575,-10374258317.831886,10535774772.528063,4
2004-05-03 12:52:30,-3595025199.348822,-1411939606.9055836,-651592287.8321643,-3403827923.161781,1824938499.55589,-658446200.4430128,3917907152.617962,4
2004-05-03 12:52:40,-2606337879.5146885,-673581914.754121,-1831867092.7304592,-2200937575.1464067,1549748549.5004988,-1838721005.3413076,3259868358.0558267,4
2004-05-03 12:52:50,-2495184963.024231,-165824595.77251077,-4836607799.097142,-1742055822.255692,1793879667.3197396,-4843461711.707991,5450860858.750609,4
2004-05-03 12:53:00,52412579.31458521,200468181.46570176,-894078404.8035048,186890511.12420362,89887390.53914404,-900932317.4143536,924492751.0196066,4
2004-05-03 12:53:10,7183696195.274693,2837117488.3146305,383404012.68047535,6814216165.029198,-3636462063.7741165,376550100.06962615,7732993486.540382,4
2004-05-03 12:53:20,1872292254.792067,359742260.0495409,1714514213.1650724,1486819039.1853385,-1193668641.4507205,1707660300.5542238,2559605317.808932,4
2004-05-03 12:53:30,10429136881.28476,3345509595.6944704,3848087017.461155,9303366302.811598,-5780168987.03426,3841233104.8503056,11606810494.221094,4
2004-05-03 12:53:40,4629177923.628645,747252277.4065661,5060334939.810892,3567468702.2145877,-3043392832.8708425,5053481027.200044,6893964270.919966,4
2004-05-03 12:53:50,1159070347.091148,-114301763.95908809,2291474199.409597,663722268.9508303,-957205254.95642,2284620286.798748,2564421768.2101,4
2004-05-03 12:54:00,4472445841.8674755,425568308.7075653,6183995543.948594,3220852845.637383,-3132291478.1944947,6177141631.337746,7638208015.708018,4
2004-05-03 12:54:10,-10781650663.453506,-12099363468.71384,33624310237.850693,-16201482793.114412,379724261.8582363,33617456325.239845,37319774985.790504,4
2004-05-03 12:54:20,6186379648.843358,1542456811.352882,4332373549.653631,5181848470.708219,-3714962208.9586034,4325519637.042783,7704714006.231148,4
2004-05-03 12:54:30,7179920077.830258,-55906941.51080799,10309790572.08442,4607358242.772921,-5507125775.2959,10302936659.47357,12558132348.852692,4
2004-05-03 12:54:40,18938385433.78035,6085407029.642677,7136285178.566153,16901743311.341671,-10489629222.872948,7129431265.955303,21131257377.918003,4
2004-05-03 12:54:50,3682046651.1599693,180137238.44872832,5614054516.892269,2521972946.9376135,-2688969723.5817986,5607200604.281421,6710559167.169208,4
2004-05-03 12:55:00,12187964974.811169,2283639080.7903624,8316517201.277719,9633275704.352676,-7808026240.337674,8309663288.666869,14927015057.836952,4
2004-05-03 12:55:10,3466758032.343727,-239466896.67037535,5610229676.438368,2062822779.1779153,-2796663470.137007,5603375763.827519,6593510774.552788,4
2004-05-03 12:55:20,6276081230.138781,-2349695832.902857,16707399677.766172,2274216512.203839,-6303895381.861646,16700545765.155323,17994982261.282852,4
2004-05-03 12:55:30,32000065034.1048,11315623311.381548,8649590596.712833,29345864489.1244,-17055182089.765247,8642736684.101982,35025075247.88239,4
2004-05-03 12:55:40,-15268670.005169868,-1860660279.5494294,7089653135.990068,-1427468794.1257555,-1193341084.0003488,7082799223.37922,7323098725.243792,4
2004-05-03 12:55:50,6107438726.935079,1167221766.2041948,5323619769.232633,4844806078.881372,-3897815796.211096,5316765856.621784,8181265983.776461,4
2004-05-03 12:56:00,9544673501.378017,585561706.5667439,11506446697.665367,6627570714.73063,-6893589748.428203,11499592785.054518,14956166200.616634,4
2004-05-03 12:56:10,4606793166.913782,-187001720.72932196,6708772069.225393,2841093938.316116,-3631365036.922629,6701918156.614545,8134760830.883743,4
2004-05-03 12:56:20,16767625309.973415,3239851420.3682613,10361650429.589224,13327702823.422337,-10678364040.266819,10354796516.978374,19971903565.608128,4
2004-05-03 12:56:30,9940211957.399433,3059085736.7897444,2561958030.964634,8768487573.636505,-5593110297.788924,2555104118.3537846,10709706540.698433,4
2004-05-03 12:56:40,7042873243.968349,16202883.439990997,12293233362.99131,4573551730.337401,-5356000723.623599,12286379450.38046,14161893912.194798,4
2004-05-03 12:56:50,19479444212.728195,4861571758.274574,8120758616.265391,16319604454.185532,-11694466027.054377,8113904703.654542,21654687130.94208,4
2004-05-03 12:57:00,17700570060.924416,3170290756.688442,14597642772.443445,13878880285.78702,-11434292607.817896,14590788859.832596,23157233966.53023,4
2004-05-03 12:57:10,11553224395.354626,-4172626490.403256,38006942594.81019,4302700275.43474,-11505488386.946507,38000088682.19934,39936151949.54819,4
2004-05-03 12:57:20,2829333290.726513,-342674690.3020761,5469512585.166004,1571380697.323926,-2377799733.2545786,5462658672.555156,6161477796.781372,4
2004-05-03 12:57:30,8713126862.981367,1326301546.0969152,7916872251.197754,6653481112.576287,-5780264111.887199,7910018338.5869055,11842662463.963146,4
2004-05-03 12:57:40,21331452112.787872,5070969058.978114,11678314685.905428,17678532070.352074,-12970042847.730143,11671460773.294577,24838991610.308514,4
2004-05-03 12:57:50,1130215104.4207802,-1201117835.397521,5823620197.007517,-183091318.87177217,-1639047278.921976,5816766284.396668,6046053954.51294,4
2004-05-03 12:58:00,21560541401.11789,3340498388.280308,21183003153.27616,16508316244.615017,-14265266984.845955,21176149240.665314,30404796398.66194,4
2004-05-03 12:58:10,6914284592.553275,-6198536233.004562,27440201610.979584,-245199354.51187348,-9282723951.583866,27433347698.368736,28962348879.611874,4
2004-05-03 12:58:20,29435937947.84191,11776969773.87715,2964273261.6680126,28036853983.367332,-14802610277.639862,2957419349.057162,31842248374.173073,4
2004-05-03 13:09:30,9282363873.450403,4842216598.114731,-819544744.8301907,9701162228.947323,-3937079574.189316,-826398657.44104,10502194004.438942,4
2004-05-03 13:09:40,7598186100.777147,1583160716.827551,8610004740.226334,6127158668.438491,-4764363417.129206,8603150827.615484,11586864816.73973,4
2004-05-03 13:09:50,54918579323.64595,24743263338.36652,8121835392.866244,54419567005.798454,-25822693483.514572,8114981480.255393,60779549984.07788,4
2004-05-03 13:10:00,8746716074.311792,4135427271.409872,766185992.4727573,8815717463.012333,-3986650569.1791143,759332079.861908,9704990590.201733,4
2004-05-03 13:10:10,28091022278.419872,12301314570.801683,7148412285.971468,27565415704.814022,-13438249044.889,7141558373.360618,31487148749.47849,4
2004-05-03 13:10:20,45524670220.34725,18203535478.72903,16158258558.10922,43352902154.2918,-22899938313.544945,16151404645.49837,51621208548.2933,4
2004-05-03 13:10:30,-409934694.2627106,-3585435604.750699,13386444911.73404,-2997292815.781605,-2009590882.8723924,13379590999.12319,13857693713.020147,4
2004-05-03 13:10:40,9890151458.641277,3064220223.6357865,7039087056.104015,8739980427.242342,-5551640319.545027,7032233143.493166,12516400085.113173,4
2004-05-03 13:10:50,24023198572.80889,7171819515.00774,18106628148.7525,21022519863.547962,-13660562422.103298,18099774236.14165,30921822949.185036,4
2004-05-03 13:11:00,16182858751.701628,-4731999274.009291,49496625225.85099,6874652812.2116995,-15395407709.12714,49489771313.24014,52283045956.17502,4
2004-05-03 13:11:10,8383321741.3138485,3894070861.1348023,812627024.7337074,8396473415.006436,-3866057094.0342417,805773112.1228582,9278816388.498184,4
2004-05-03 13:11:20,6667932711.67729,684747428.1043057,9980905961.800215,4840152131.6078615,-4637351687.586155,9974052049.189365,12017230030.726917,4
2004-05-03 13:11:30,-840777333.5029659,-3677796382.7401037,12657440487.19379,-3346685858.9090576,-1741112961.0381098,12650586574.582941,13201103032.032396,4
2004-05-03 13:40:40,1952398.9100454613,-7629106.248944735,27860824.117061086,-4352767.414968922,-6428337.014768523,21006911.506212324,22395544.913533453,4
2004-05-03 13:40:50,1265562.8732655407,-5453273.365156272,22235429.492321827,-3139636.3922683317,-4495901.866734782,15381516.881473064,16329773.78428758,4
2004-05-03 13:41:00,1067507.2239010236,-4983790.283025843,21287659.768652733,-2910164.0872289287,-4040948.170330642,14433747.157803971,15268640.21926346,4
2004-05-03 13:41:10,934947.7861320284,-4739973.201311959,20913966.293863654,-2810227.88489113,-3782043.6911507607,14060053.683014892,14828565.163765965,4
2004-05-03 13:51:00,-895049.4212872286,-6567263.184832793,21495833.794317737,-5387695.1223835265,-3570996.0598180103,14641921.183468975,16005159.403576976,4
2004-05-03 13:51:10,-867167.3356458932,-6833867.42127739,21909514.078989983,-5572784.287411249,-3764896.1128846807,15055601.46814122,16489436.10383108,4
2004-05-03 13:51:20,-847520.861680872,-7007530.291157303,22080027.898514424,-5692387.882892641,-3892331.4151447285,15226115.287665661,16714906.832163664,4
2004-05-03 13:51:30,-830090.3006656446,-7152200.536551818,22174231.340504155,-5791334.860699208,-3999302.438991195,15320318.729655392,16859600.98713788,4
2004-05-03 13:51:40,-813063.1845537563,-7289132.534174635,22247803.557485696,-5884646.760124337,-4100954.7094121627,15393890.946636934,16982896.557920918,4
2004-05-03 13:51:50,-796039.0059740534,-7423120.377216386,22313321.031054128,-5975717.189528974,-4200698.088276875,15459408.420205366,17098197.830789115,4
2004-05-03 13:52:00,-778841.4849861716,-7556524.666555984,22376991.025084745,-6066230.707916241,-4300195.636646117,15523078.414235983,17212112.04267551,4
2004-05-03 13:52:10,-761475.0280752943,-7689236.025695502,22438562.57096089,-6156106.826789602,-4399373.163972408,15584649.960112128,17324360.013517067,4
2004-05-03 13:52:20,-743900.1767566471,-7821806.716367133,22499495.459726326,-6245740.802253927,-4498618.3848472005,15645582.848877564,17436487.84080431,4
2004-05-03 13:52:30,-726131.2234478228,-7954070.199512232,22559395.12838904,-6335014.9915593285,-4597812.557051159,15705482.517540276,17548061.897594903,4
2004-05-03 13:52:40,-708195.3166404184,-8085493.379406552,22616916.114843823,-6423540.770591255,-4696589.757929343,15763003.50399506,17657636.049389385,4
2004-05-03 13:52:50,-690074.2607753412,-8216368.389574892,22672853.080435976,-6511528.954252144,-4795153.03957259,15818940.469587214,17766045.693269238,4
2004-05-03 13:55:50,-802468.6464205163,-1531263.5392102099,7125708.546626728,-1490433.0549739364,-380194.905167972,271795.93577796605,1561989.7208304682,4
2004-05-03 13:56:00,-782143.3896050896,-1428805.2556092583,6631055.676241959,-1399199.6318611875,-329329.60805691365,-222856.93460680256,1454607.4432113096,4
2004-05-03 13:56:10,-760312.822217819,-1325372.3607307225,6130122.405830526,-1306248.7305553132,-278980.15560874925,-723790.2050182362,1519206.350099021,4
2004-05-03 13:56:20,-736916.0535156025,-1220832.835454293,5622244.0379499765,-1211440.3225457654,-229107.4486296671,-1231668.5728987856,1742723.5442186217,4
2004-05-03 13:56:30,-711886.4735666767,-1115048.0532855738,5106723.480157577,-1114625.6408847352,-179672.466827542,-1747189.1306911847,2080226.5196509294,4
2004-05-03 13:56:40,-685151.6314987402,-1007873.9470803848,4582826.498022301,-1015647.99035469,-130637.1171619093,-2271086.112826461,2491272.572113517,4
2004-05-03 13:56:50,-656635.0159080239,-899158.5856173239,4049782.561992573,-914342.0538813254,-81961.30778962141,-2804130.048856189,2950573.56769302,4
2004-05-03 13:57:00,-626252.0523089656,-788741.3859571485,3506771.001518425,-810530.7002940075,-33605.487827329605,-3347141.609330337,3444045.048753237,4
2004-05-03 13:57:10,-593911.3524017542,-676448.2235140332,2952907.8531918367,-704022.0673555962,14473.47130818956,-3901004.7576569254,3964050.2862548707,4
2004-05-03 13:57:20,-559514.4835339384,-562097.7284339505,2387263.4860580876,-594614.2101476572,62318.02266084589,-4466649.124790674,4506484.660891588,4
2004-05-03 13:57:30,-522953.5885127824,-445495.3599677298,1808836.0784305362,-482089.04446582036,109971.96756528641,-5045076.532418226,5069250.526300832,4
2004-05-03 13:57:40,-484111.7652687086,-326428.79208949517,1216540.8351734667,-366209.07664853765,157483.7332438173,-5637371.775675295,5651448.553356618,4
2004-05-03 13:57:50,-442860.66675674287,-204671.95845787702,609210.1251937648,-246718.9314175873,204901.9244485419,-6244702.485654998,6252932.445189877,4
2004-05-03 13:58:00,-399059.6064328984,-79978.00251541552,-14426.225637793126,-123339.40073040995,252279.20741712768,-6868338.836486556,6874077.085620807,4
2004-05-03 13:58:10,-352555.2424303873,47920.32771480542,-655748.2694787853,4232.459924193337,299671.8135501434,-7509660.880327547,7515638.871518199,4
2004-05-03 13:58:20,-303178.99533329305,179313.4726712232,-1316250.3907085957,136327.13202066827,347139.3806107826,-8170163.001557358,8178670.693243038,4
2004-05-03 13:58:30,-250743.68519198563,314520.61774196685,-1997592.9026814129,273309.04579235835,394745.98863153404,-8851505.513530174,8864517.589023538,4
2004-05-03 13:58:40,-195044.00490818734,453891.66290497803,-2701580.7971741445,415577.77448098967,442561.7961732671,-9555493.408022907,9574759.532272542,4
2004-05-03 13:58:50,-135851.95410931885,597813.0249286661,-3430217.3897897257,563575.4125209171,490663.3185933726,-10284130.000638489,10311241.322355121,4
2004-05-03 13:59:00,-72913.98192813195,746710.0859330433,-4185713.6176365195,717790.2916357404,539132.8366188438,-11039626.228485283,11076065.835076433,4
2004-05-03 13:59:10,-5947.905123062779,901057.6859408052,-4970527.843275381,878766.9717454782,588062.8430736325,-11824440.454124143,11871623.366295028,4
2004-05-03 13:59:20,65362.27595879905,1061383.8713228418,-5787402.798675683,1047112.4544039367,637554.5202888336,-12641315.409524444,12700621.06912842,4
2004-05-03 13:59:30,141370.52967832293,1228278.4446789697,-6639408.421264969,1223505.3866483502,687720.1131133304,-13493321.03211373,13566120.92164967,4
2004-05-03 13:59:40,222475.37409644682,1402405.4641267275,-7529990.937356557,1408709.847038142,738686.0089808018,-14383903.54820532,14471586.013187353,4
2004-05-03 13:59:50,309127.6074737844,1584512.1026897368,-8463045.166850887,1603587.1026086756,790592.5848580066,-15316957.77769965,15420950.807090953,4
